gene	score	logfoldchange	pval	pval_adj	cluster
G0s2	7,176417827606201	4,294464588165283	7,156162355553595e-13	7,084318993322643e-11	Fibroblasts
Sned1	7,172005653381348	2,362016439437866	7,390695165258424e-13	7,287805095310708e-11	Fibroblasts
Acadsb	7,156696796417236	1,9632419347763062	8,264422347658966e-13	8,085949413692012e-11	Fibroblasts
Vim	7,133843421936035	0,5516573190689087	9,760430818183368e-13	9,475908607074162e-11	Fibroblasts
Ppp1r2	7,126204967498779	1,3958547115325928	1,031741655494712e-12	9,97813227977482e-11	Fibroblasts
Dnajc3	7,09852409362793	1,0166382789611816	1,2609615169198586e-12	1,2148228867030592e-10	Fibroblasts
C7	7,080386638641357	6,792862415313721	1,4375282445138947e-12	1,3796430423015986e-10	Fibroblasts
Cd34	7,063344478607178	2,6936917304992676	1,6254226837192037e-12	1,5540400525520676e-10	Fibroblasts
Hspa5	7,04257345199585	0,5842903256416321	1,887213805748247e-12	1,7974996646037755e-10	Fibroblasts
Fgf7	7,034379959106445	6,242452621459961	2,001488143728253e-12	1,8991479009074311e-10	Fibroblasts
Hhip	7,001251220703125	5,2522969245910645	2,5368657327356944e-12	2,398101084572896e-10	Fibroblasts
Zyx	6,991369724273682	1,5981494188308716	2,7221525594794643e-12	2,563615210041615e-10	Fibroblasts
Nebl	6,949740886688232	2,5933425426483154	3,659583318149177e-12	3,43359039309183e-10	Fibroblasts
Marcks	6,93838357925415	0,9703695774078369	3,966110719949749e-12	3,7073551692615776e-10	Fibroblasts
Glul	6,929416179656982	0,8984509110450745	4,2258094558748385e-12	3,9354806951101046e-10	Fibroblasts
Pamr1	6,928488254547119	4,751984596252441	4,253611428049716e-12	3,946754957871222e-10	Fibroblasts
Ifitm2	6,919771671295166	1,513968586921692	4,523714665794814e-12	4,1666229037146743e-10	Fibroblasts
Myo1b	6,913846015930176	2,5395309925079346	4,716878763863797e-12	4,328683084575007e-10	Fibroblasts
Col5a1	6,911952018737793	5,018749713897705	4,780301982668822e-12	4,370934303789365e-10	Fibroblasts
Ccn2	6,908927917480469	3,470268726348877	4,883305846413742e-12	4,4489393300026647e-10	Fibroblasts
Ltbp3	6,872739791870117	1,4722872972488403	6,2980339202452126e-12	5,717114185002378e-10	Fibroblasts
Itm2b	6,863845348358154	0,5132219791412354	6,703110903484312e-12	6,062939700291835e-10	Fibroblasts
Mmp14	6,844235897064209	2,6448395252227783	7,688503664448867e-12	6,929298374285547e-10	Fibroblasts
Fermt2	6,836517333984375	1,0852913856506348	8,11416350602264e-12	7,286808619962118e-10	Fibroblasts
Cacna2d1	6,795160293579102	4,356910228729248	1,0819228590638112e-11	9,647145493318985e-10	Fibroblasts
Cxcl12	6,794616222381592	1,5989141464233398	1,0860139769576071e-11	9,64940687300319e-10	Fibroblasts
Ifngr1	6,775153160095215	0,9068783521652222	1,242746292098937e-11	1,1003118139023864e-09	Fibroblasts
Csrp1	6,754796981811523	2,413733720779419	1,430352131388623e-11	1,257559592439403e-09	Fibroblasts
Fgfr1	6,736433029174805	2,7914085388183594	1,6232216979248444e-11	1,4221571287219586e-09	Fibroblasts
Calu	6,724912166595459	1,653067708015442	1,7569845900951935e-11	1,5340061638174873e-09	Fibroblasts
Sfrp1	6,6735968589782715	4,054654121398926	2,4960867992859884e-11	2,1717682549496946e-09	Fibroblasts
Olfml3	6,65626859664917	4,116434574127197	2,8086683416654724e-11	2,435309153488907e-09	Fibroblasts
Kdelc2	6,646418571472168	2,922372341156006	3,003106208564533e-11	2,5860652607655883e-09	Fibroblasts
Gng11	6,645030498504639	1,7428338527679443	3,0315475225373737e-11	2,6016471827372782e-09	Fibroblasts
Lhfp	6,624165058135986	2,6339473724365234	3,4921616530845055e-11	2,9867484614561187e-09	Fibroblasts
Thbs1	6,605629920959473	2,8231449127197266	3,958303872909736e-11	3,373950877434417e-09	Fibroblasts
Selenom	6,592724323272705	3,03841495513916	4,3182761358980305e-11	3,668346399903918e-09	Fibroblasts
Il6st	6,589271545410156	0,893947958946228	4,419903519114024e-11	3,742036161216234e-09	Fibroblasts
Itgb5	6,58035945892334	1,9485089778900146	4,693119901733152e-11	3,960016776143628e-09	Fibroblasts
Enpp2	6,564723014831543	3,8588178157806396	5,2129708673177804e-11	4,383951587247678e-09	Fibroblasts
Cacna1d	6,497097969055176	4,3991851806640625	8,188420702763985e-11	6,840459753189382e-09	Fibroblasts
Cryab	6,481879711151123	2,431061029434204	9,058681550896374e-11	7,542402238320839e-09	Fibroblasts
Robo2	6,455346584320068	5,182713508605957	1,0797145200897576e-10	8,90144970742851e-09	Fibroblasts
Itm2c	6,434488296508789	0,8998328447341919	1,238898035380216e-10	1,0114315292089458e-08	Fibroblasts
Celf2	6,426229000091553	1,2239325046539307	1,3080832691812867e-10	1,0610243162439825e-08	Fibroblasts
Cavin1	6,405381202697754	0,8572919964790344	1,4999406135098023e-10	1,2049842404697757e-08	Fibroblasts
Tgm2	6,393354892730713	1,0610153675079346	1,6228519896119982e-10	1,2954480405966253e-08	Fibroblasts
Flt3l	6,383968353271484	3,106700897216797	1,725565552854196e-10	1,3730805641303406e-08	Fibroblasts
Pdia3	6,3790435791015625	0,8232987523078918	1,7819741486827175e-10	1,4134933744046351e-08	Fibroblasts
Adamts1	6,371816635131836	2,2976796627044678	1,8680243525936616e-10	1,4724599481494553e-08	Fibroblasts
Nfix	6,350710391998291	1,4604967832565308	2,1432257256503542e-10	1,6841065897336923e-08	Fibroblasts
Tacc1	6,316154956817627	1,1923061609268188	2,6815087885093755e-10	2,1005152176656775e-08	Fibroblasts
Rap2a	6,315108776092529	1,6832547187805176	2,6997158484592296e-10	2,1082097829039543e-08	Fibroblasts
Bmp4	6,31353235244751	1,9680885076522827	2,7273760154957113e-10	2,1166626515320886e-08	Fibroblasts
Vldlr	6,2960991859436035	2,6957828998565674	3,0522904391944825e-10	2,3553488449287483e-08	Fibroblasts
Sgce	6,293748378753662	2,6489102840423584	3,098901363335536e-10	2,3829319504914997e-08	Fibroblasts
Fblim1	6,290755748748779	2,695161819458008	3,1592434382126665e-10	2,4219261053005334e-08	Fibroblasts
Dpysl3	6,271934509277344	3,453840970993042	3,5658969595763753e-10	2,7253641048190866e-08	Fibroblasts
Clic4	6,268094062805176	0,5686596632003784	3,6549370243376563e-10	2,7849512568778896e-08	Fibroblasts
Mmp3	6,255687236785889	7,046616554260254	3,9576872602571293e-10	3,0065270742950305e-08	Fibroblasts
Hsp90b1	6,253294467926025	0,4779023826122284	4,018828473791236e-10	3,0437783726951996e-08	Fibroblasts
Nisch	6,2242817878723145	0,8126866817474365	4,837674964880454e-10	3,631144387818478e-08	Fibroblasts
Slc36a2	6,183552265167236	5,439879417419434	6,267491573119248e-10	4,690359393038199e-08	Fibroblasts
Fam13a	6,149311065673828	2,517711877822876	7,78203293138294e-10	5,7893259780953856e-08	Fibroblasts
Tspan3	6,141644477844238	2,1977357864379883	8,167160464335784e-10	6,057912975685052e-08	Fibroblasts
S100a6	6,118686199188232	0,9097176194190979	9,434990817787257e-10	6,957268155814093e-08	Fibroblasts
Scarf2	6,074880599975586	3,031121253967285	1,240799047842829e-09	9,096178442567911e-08	Fibroblasts
Nexn	6,068375587463379	3,6822762489318848	1,2921040669840917e-09	9,44475487334738e-08	Fibroblasts
Heg1	6,044228553771973	0,7446050047874451	1,5012678807559093e-09	1,0941849525103577e-07	Fibroblasts
Svep1	6,036314010620117	6,2230448722839355	1,5767421990823475e-09	1,1458723293620123e-07	Fibroblasts
Lix1l	6,0334296226501465	2,803948163986206	1,6051601664010401e-09	1,1631628929151053e-07	Fibroblasts
Nap1l1	6,011842250823975	0,9853769540786743	1,8342662464739482e-09	1,3253627806777997e-07	Fibroblasts
Xdh	6,006352424621582	0,8808341026306152	1,8974367567123786e-09	1,3670787176943485e-07	Fibroblasts
Tnfsf13b	5,986104488372803	3,2157888412475586	2,1492626046620334e-09	1,5396925411460635e-07	Fibroblasts
Ifitm1	5,955270767211914	2,779545783996582	2,596416255174666e-09	1,8547411004649712e-07	Fibroblasts
Nenf	5,9210991859436035	1,3971608877182007	3,197973455252924e-09	2,2651561276714023e-07	Fibroblasts
Calr	5,913013935089111	0,5622920989990234	3,359040063213789e-09	2,372557932289627e-07	Fibroblasts
Osmr	5,9045939445495605	1,7990922927856445	3,535166618587837e-09	2,4830101850388593e-07	Fibroblasts
C2	5,890097618103027	2,5848522186279297	3,85967258466657e-09	2,6809797552884225e-07	Fibroblasts
Serpinf1	5,880498886108398	4,546610355377197	4,0903194623637774e-09	2,8333631647696195e-07	Fibroblasts
9530068E07Rik	5,874942302703857	1,1114568710327148	4,2299026865809096e-09	2,9220028311559607e-07	Fibroblasts
Rock2	5,862144947052002	0,843815267086029	4,569256490474076e-09	3,14777957405399e-07	Fibroblasts
Cavin3	5,847334861755371	2,4993529319763184	4,995107580379504e-09	3,431748090400072e-07	Fibroblasts
Prrx1	5,837052345275879	5,3811936378479	5,313236818438675e-09	3,630471190207622e-07	Fibroblasts
Ghr	5,813920021057129	2,2581653594970703	6,10265326952962e-09	4,1585695518244527e-07	Fibroblasts
Col16a1	5,809357643127441	3,6734187602996826	6,2712909366571735e-09	4,261935421682287e-07	Fibroblasts
Rrbp1	5,790802001953125	0,567709743976593	7,005120864116648e-09	4,7478103538601914e-07	Fibroblasts
Prg4	14,563491821289062	10,272468566894531	4,794492154247376e-48	1,2055750521855027e-43	Fn1+ macrophages
Fn1	14,495498657226562	7,362863063812256	1,2935935798361812e-47	1,6263705282490387e-43	Fn1+ macrophages
Cfp	14,439417839050293	6,2196807861328125	2,922995330288089e-47	2,4499572526697998e-43	Fn1+ macrophages
Saa3	13,836235046386719	7,588677883148193	1,5406816024207075e-43	9,685109723217173e-40	Fn1+ macrophages
Ecm1	13,813055992126465	4,916144847869873	2,1261602970136137e-43	1,0692460133681464e-39	Fn1+ macrophages
Itgam	13,582768440246582	5,342493057250977	5,0674430158446946e-42	2,123680910556914e-38	Fn1+ macrophages
C4b	13,560310363769531	5,158196926116943	6,884447831468847e-42	2,472992010318345e-38	Fn1+ macrophages
C1qc	12,855039596557617	4,265556335449219	8,05841054210553e-38	2,5328591635155444e-34	Fn1+ macrophages
Apoe	12,673361778259277	4,060622215270996	8,307600456701374e-37	2,3210512609306225e-33	Fn1+ macrophages
Pf4	12,389200210571289	5,490612030029297	2,990104152783182e-35	7,518616892173312e-32	Fn1+ macrophages
Lyz2	12,340202331542969	2,6670336723327637	5,501741210499056e-35	1,2576480248908979e-31	Fn1+ macrophages
Alox15	12,001113891601562	10,182207107543945	3,505448377688811e-33	7,345374954748763e-30	Fn1+ macrophages
Emilin2	11,989331245422363	6,2145562171936035	4,041552012061646e-33	7,817294257176161e-30	Fn1+ macrophages
Ifitm3	11,689729690551758	3,0843751430511475	1,4384404519120887e-31	2,5835417973806766e-28	Fn1+ macrophages
C1qb	11,671537399291992	4,129133701324463	1,7817336660472116e-31	2,986779535517142e-28	Fn1+ macrophages
Gda	11,029025077819824	3,631284475326538	2,7685061978796444e-28	4,350880521605228e-25	Fn1+ macrophages
Tent5a	10,913834571838379	3,992558717727661	9,899070588683079e-28	1,4641889997202119e-24	Fn1+ macrophages
Gpx1	10,749166488647461	2,4781494140625	5,979963324247204e-27	8,353676543788663e-24	Fn1+ macrophages
Wfdc17	10,659103393554688	3,791189432144165	1,5811503302290734e-26	2,092527634400529e-23	Fn1+ macrophages
Itgb2	10,3782377243042	3,1079845428466797	3,114707226859482e-25	3,9159656609690844e-22	Fn1+ macrophages
Slpi	10,30820369720459	5,055683135986328	6,469902478046677e-25	7,746937990975414e-22	Fn1+ macrophages
Fcna	9,431164741516113	9,351354598999023	4,055608321973815e-21	4,6353759661832534e-18	Fn1+ macrophages
Man2b1	9,224959373474121	3,028348922729492	2,836671836811855e-20	3,1012223189840907e-17	Fn1+ macrophages
Crip1	9,150336265563965	2,0364575386047363	5,675650397406302e-20	5,946426218449228e-17	Fn1+ macrophages
Tyrobp	9,135266304016113	2,41829514503479	6,524625682334058e-20	6,562468511291595e-17	Fn1+ macrophages
Clec4d	9,112678527832031	4,428477764129639	8,037273037584321e-20	7,772970405002222e-17	Fn1+ macrophages
F5	9,007064819335938	7,666836738586426	2,1164590470878638e-19	1,971050471815716e-16	Fn1+ macrophages
Cst3	8,915024757385254	1,5529899597167969	4,877069741632335e-19	4,3797828090480377e-16	Fn1+ macrophages
Cxcl13	8,79902172088623	8,086626052856445	1,3801365397363438e-18	1,1966735617817367e-15	Fn1+ macrophages
Pycard	8,791255950927734	4,214760780334473	1,4789736126324654e-18	1,2396263829881113e-15	Fn1+ macrophages
Grn	8,634574890136719	2,1853225231170654	5,894560329853492e-18	4,78124901594084e-15	Fn1+ macrophages
Ctss	8,607906341552734	1,7361701726913452	7,440702491706148e-18	5,846764504810971e-15	Fn1+ macrophages
F10	8,551050186157227	4,467947483062744	1,2197380788768474e-17	9,294034543441919e-15	Fn1+ macrophages
Ier3	8,529266357421875	2,5520389080047607	1,4727924347753184e-17	1,0892166403654524e-14	Fn1+ macrophages
Thbs1	8,46951961517334	4,814054489135742	2,4640795216168463e-17	1,7702651306015887e-14	Fn1+ macrophages
Ltc4s	8,43967342376709	4,8326497077941895	3,182251493990467e-17	2,2227142726775082e-14	Fn1+ macrophages
Cybb	8,387240409851074	2,454136848449707	4,9768620518129477e-17	3,382248548455042e-14	Fn1+ macrophages
Prdx5	8,258106231689453	2,4096763134002686	1,4800172954575971e-16	9,79343023533718e-14	Fn1+ macrophages
Klf2	8,19473934173584	2,508023738861084	2,5113610118461525e-16	1,6191839139197822e-13	Fn1+ macrophages
Fos	8,180481910705566	2,1735949516296387	2,8271138699561393e-16	1,777194456501178e-13	Fn1+ macrophages
C1qa	8,156065940856934	3,330522298812866	3,461136581549383e-16	2,1226897400746155e-13	Fn1+ macrophages
H2-D1	8,043868064880371	1,31171452999115	8,704654488516567e-16	5,21139374080355e-13	Fn1+ macrophages
Csf1r	8,022231101989746	3,014357805252075	1,0384130860772502e-15	6,072301639398245e-13	Fn1+ macrophages
Selp	8,015111923217773	7,25495719909668	1,1003702883515342e-15	6,288366113772575e-13	Fn1+ macrophages
Laptm5	7,894768714904785	1,6857774257659912	2,9085435679229248e-15	1,625229511453821e-12	Fn1+ macrophages
Flnb	7,8205976486206055	3,3278305530548096	5,257311000743155e-15	2,873806198123623e-12	Fn1+ macrophages
Adgre1	7,667334079742432	4,155091762542725	1,7560814404101103e-14	9,39126440937003e-12	Fn1+ macrophages
Cd5l	7,664683818817139	8,686983108520508	1,792724961820487e-14	9,39126440937003e-12	Fn1+ macrophages
Icam2	7,660158634185791	2,860426664352417	1,8570332220133302e-14	9,529612319903099e-12	Fn1+ macrophages
Mlxipl	7,6059160232543945	6,8475494384765625	2,8289346383052756e-14	1,4226712296037229e-11	Fn1+ macrophages
Pygl	7,600356578826904	3,0677950382232666	2,9531570264401604e-14	1,4560222241144673e-11	Fn1+ macrophages
Ednrb	7,544710159301758	4,747588157653809	4,5329499743712183e-14	2,1919428289531593e-11	Fn1+ macrophages
Ccl6	7,4433159828186035	1,6299673318862915	9,818881157593979e-14	4,6584106925981244e-11	Fn1+ macrophages
Cfh	7,396866798400879	3,429255485534668	1,3943521580967302e-13	6,374724548244051e-11	Fn1+ macrophages
Ltbp1	7,364177227020264	5,010237216949463	1,7824306284172276e-13	8,003431812776998e-11	Fn1+ macrophages
Ftl1	7,349198818206787	1,1382994651794434	1,9939848561950423e-13	8,714156417886732e-11	Fn1+ macrophages
Timp2	7,348127365112305	2,233018398284912	2,0100261373530738e-13	8,714156417886732e-11	Fn1+ macrophages
Ccl9	7,3378586769104	3,005558967590332	2,1703780892561823e-13	9,249857127855374e-11	Fn1+ macrophages
Ctsb	7,332281112670898	1,706042766571045	2,2626753001936257e-13	9,482495070561452e-11	Fn1+ macrophages
Smpdl3a	7,304116249084473	3,0053670406341553	2,790948942427894e-13	1,1504657566778588e-10	Fn1+ macrophages
Fxyd5	7,299351215362549	2,111766815185547	2,891583508400762e-13	1,1727236664312443e-10	Fn1+ macrophages
Trf	7,235208988189697	2,469609260559082	4,648126909120302e-13	1,8548806170977053e-10	Fn1+ macrophages
Fabp4	7,233094215393066	3,2499194145202637	4,721111930572803e-13	1,8548806170977053e-10	Fn1+ macrophages
Srgn	7,081658840179443	2,0630195140838623	1,4243880962455702e-12	5,510190566168441e-10	Fn1+ macrophages
Ms4a8a	7,019455909729004	3,7868807315826416	2,227338793270725e-12	8,485823326786725e-10	Fn1+ macrophages
Cyba	7,013988971710205	1,7373396158218384	2,3161739118572912e-12	8,692566121440535e-10	Fn1+ macrophages
Pltp	6,947242736816406	1,8702869415283203	3,72494552307659e-12	1,377408164378836e-09	Fn1+ macrophages
Tagln2	6,941775798797607	1,5540900230407715	3,872010342926048e-12	1,4110391314909492e-09	Fn1+ macrophages
Mafb	6,904090404510498	2,75363826751709	5,052617488499362e-12	1,8149723821188068e-09	Fn1+ macrophages
Alox5ap	6,816547870635986	2,4706709384918213	9,325414950842682e-12	3,302641675196327e-09	Fn1+ macrophages
Slc11a1	6,764825820922852	3,5103321075439453	1,3346962056337574e-11	4,5973885055699765e-09	Fn1+ macrophages
Cebpb	6,671964645385742	1,9058188199996948	2,5240163871031265e-11	8,576539466717313e-09	Fn1+ macrophages
Bst1	6,644168853759766	3,100552558898926	3,049327938226206e-11	1,0223380134226393e-08	Fn1+ macrophages
Calr	6,543439865112305	1,3900647163391113	6,011970480986901e-11	1,989092075584416e-08	Fn1+ macrophages
Hgsnat	6,519005298614502	3,816725254058838	7,077506917710418e-11	2,3112196291666033e-08	Fn1+ macrophages
Emp3	6,5089216232299805	2,4451117515563965	7,569226853629919e-11	2,4401052465964658e-08	Fn1+ macrophages
Glul	6,501164436340332	2,063854455947876	7,970058227266373e-11	2,5367989129697843e-08	Fn1+ macrophages
Cd14	6,4751973152160645	2,9415082931518555	9,468808961993453e-11	2,9761650168665674e-08	Fn1+ macrophages
Man2a1	6,249443531036377	2,1388204097747803	4,119180443313669e-10	1,2787258302113852e-07	Fn1+ macrophages
Msr1	6,216568946838379	3,98759126663208	5,081435671982575e-10	1,5582036581951444e-07	Fn1+ macrophages
Engase	6,10329008102417	5,219313144683838	1,0390697872703843e-09	3,0884156126333757e-07	Fn1+ macrophages
Fgfr1	6,102532863616943	4,237607002258301	1,0440060730715328e-09	3,0884156126333757e-07	Fn1+ macrophages
Padi4	6,089549541473389	8,129066467285156	1,132289910049091e-09	3,310631370719115e-07	Fn1+ macrophages
Slfn4	5,961135387420654	5,7126383781433105	2,504913135200901e-09	7,23977480283065e-07	Fn1+ macrophages
Dpep2	5,885634899139404	3,807663679122925	3,965292096096901e-09	1,1330371563222339e-06	Fn1+ macrophages
Gngt2	5,854477882385254	2,548767328262329	4,785111834655156e-09	1,351928506543864e-06	Fn1+ macrophages
Ninj1	5,7687177658081055	3,6071054935455322	7,987699235314743e-09	2,2316744141332136e-06	Fn1+ macrophages
Tln1	5,719091892242432	1,5356990098953247	1,0709488148235284e-08	2,95923164271842e-06	Fn1+ macrophages
Nfkbia	5,641993522644043	1,569770097732544	1,6809229462234067e-08	4,594218204650822e-06	Fn1+ macrophages
Zeb2	5,61534309387207	1,9121088981628418	1,9617258860521314e-08	5,304042731696865e-06	Fn1+ macrophages
Rps12	5,579753398895264	1,0655306577682495	2,408594961666196e-08	6,4429915224570746e-06	Fn1+ macrophages
Xdh	5,57188606262207	1,8958535194396973	2,5199644701695712e-08	6,669948063411986e-06	Fn1+ macrophages
Rap1b	5,551598072052002	1,634088397026062	2,8307016406558578e-08	7,4143742452387025e-06	Fn1+ macrophages
Dusp1	5,53568696975708	2,1943747997283936	3,100108497042279e-08	8,03631218125032e-06	Fn1+ macrophages
Itsn1	5,519692897796631	3,6686103343963623	3,395925643301505e-08	8,713321459266974e-06	Fn1+ macrophages
Actb	5,500457763671875	0,7630592584609985	3,78806792471266e-08	9,621309895646447e-06	Fn1+ macrophages
Plxdc2	5,477288246154785	3,2443580627441406	4,3189287135635795e-08	1,085994625025562e-05	Fn1+ macrophages
Lrg1	5,46794319152832	2,0022451877593994	4,552876896849647e-08	1,133486035359251e-05	Fn1+ macrophages
